ons_code,pc_no_ed,pc_elem_ed,pc_losec_ed,pc_upsec_ed,pc_degree,pc_other_ed,con_name_gb,total_area,pc_green_belt,pc_employed,pc_unemp,pc_student,pc_retired,pc_carer,pc_sick_disabled,pc_emp_other,pc_ns_prof_man,pc_ns_inter,pc_ns_routine,pc_never_worked,id_british,id_welsh,id_english,id_other_uk,id_non_uk,dist_under_5,dist_5_10,dist_10_30,dist_30_60,dist_over_60,dist_wfh,dist_na,av_dist,pc_trav_wfh,pc_trav_pubtrans,pc_trav_car,pc_trav_other
E14001073,0.222989860402739,0.102605002743178,0.12350395220775,0.135055777944852,0.34135289456038,0.0744925121411009,Barking,1910,0,0.5583666087521972,0.04878023998943315,0.11953749707887544,0.09128133223600654,0.08634336168094207,0.04576259131689375,0.04992836894565184,0.2218428993812296,0.23190172828969427,0.29544507777811646,0.1360482010952947,0.5721331689272503,6.127863094570863e-4,0.14594776370362067,0.00233905018122034,0.2789672308784516,0.19078025229715,0.1244354461921819,0.22730969561681288,0.01730433127411791,0.01116129367180605,0.20685597605080552,0.22215300489712575,7.628008790600287,0.20685597605080552,0.3736870338645763,0.3085016179549741,0.11095537212964406
E14001074,0.256276751685723,0.108378774552917,0.146690120199355,0.170847258868367,0.226995016124304,0.0908120785693345,Barnsley North,7510,57.5,0.5535712191747089,0.02556315153789326,0.04901558414146508,0.2292358024836126,0.04896867927625793,0.06366162830239566,0.02998393508366655,0.2401524479624743,0.20662562298446205,0.40671943711521547,0.09914980944004692,0.5596237212551557,0.00184694297443945,0.3803075686383341,0.00546427170157995,0.05275749543049082,0.2739703254228835,0.14937035035950294,0.20125929928099415,0.01305016416607788,0.01041103861019907,0.18529986284859315,0.1666389593117493,7.2505299031627954,0.18529986284859315,0.05267860853663605,0.6025310668717011,0.1594904617430697
E14001075,0.27372596887397,0.115372878570926,0.147872115678036,0.16516044224314,0.201920142719654,0.0959484519142743,Barnsley South,7560,59.5,0.5388371164996126,0.0281918264829464,0.04726414872890307,0.22380930025116785,0.05564423370343419,0.0720288256144222,0.03422454871951363,0.2119600938967136,0.20656103286384975,0.42332159624413146,0.11245305164319248,0.5547227387593573,0.00184046154579697,0.379869355838459,0.00503504505793162,0.05853239879845515,0.24821302835683956,0.17538993321526877,0.18896024921586616,0.02069686559839546,0.01299421767981735,0.1799987197815094,0.17374698615230333,7.686058420637123,0.1799987197815094,0.05935946401519192,0.5915462905669234,0.16909552563637528
E14001076,0.17594846450788,0.0947849819281552,0.130695089867473,0.197831378623589,0.276855744879644,0.123884340193258,Barrow and Furness,58610,0,0.5444911607779499,0.02148951341250522,0.03957365198790293,0.2775687836542008,0.03613139583487005,0.05167072361141845,0.02907477072115266,0.3034225861178727,0.1960733692311475,0.37445600059010103,0.08837992672911903,0.5895201437002823,0.00282268411598665,0.364331537079805,0.0152835514498332,0.02804208365409289,0.40410776797979353,0.09270173261842514,0.12059644613816636,0.0335002437187043,0.01511055966677006,0.21688749058359552,0.11709575929454512,6.833817078034298,0.21690190777957505,0.03401209811437814,0.5124637167357249,0.23662227737032196
E14001077,0.202652858561498,0.13037310256774,0.164455951198752,0.168463611859838,0.255532699673713,0.0785217761384594,Basildon and Billericay,6190,60.1,0.5827018336150945,0.0305720737229125,0.05562320451133153,0.20311631811034792,0.0583777649047726,0.04033716764987528,0.02927163748566564,0.32020711912896477,0.2511201220016787,0.2965633829457731,0.07881639456666943,0.5381214038593181,0.00234038223159608,0.3747386727350095,0.00551331150209986,0.07928622967197646,0.2135891540474114,0.08851978117814953,0.1392610798382621,0.06443748513438516,0.00844366923015936,0.31366447316261,0.17208435740902245,7.558273210179973,0.31366447316261,0.08530880837231428,0.4564734797431222,0.14455323872195355
E14001078,0.155837140735072,0.115606220881817,0.146474308478315,0.180819697958632,0.322983952645675,0.0782786793004884,Basingstoke,7860,0,0.6411096106234526,0.02689624127841548,0.04870582939455323,0.18370470402880937,0.04172856178257934,0.03086878235426513,0.02698627053792482,0.3691720777393907,0.22227974026850925,0.30048052576495876,0.06111792574920381,0.5390907603657318,0.00557141039390689,0.32067874865940776,0.01021576718230236,0.12444331339865122,0.27499914062768555,0.05965762606991853,0.11900587810663092,0.03532020212436836,0.01696400948747035,0.3659379189440033,0.128115224639923,6.461577463820426,0.3659379189440033,0.04511704650922966,0.4328658347942662,0.1560791997525008
E14001079,0.219508502212905,0.110598648963429,0.149604006522246,0.173084090379688,0.248707197763802,0.0984975541579315,Bassetlaw,39810,0,0.5539495445968925,0.02164038295790724,0.0444454797456265,0.2566097509841832,0.04061357124554497,0.04874327377763284,0.03399799669221272,0.2741969298143446,0.20126254979151623,0.39645694052971187,0.08503575671457522,0.5586265138864897,0.00287902343525076,0.3746761098635343,0.00813803957697549,0.05568031323774975,0.2793954120505745,0.0918619496725835,0.2368312672459948,0.04800049421358263,0.01702977636835385,0.18460936534739095,0.14227173510151972,9.646482846670237,0.18460176262251873,0.01908821349147516,0.6204390083189194,0.17587101556708673
E14001080,0.0984643593857438,0.0568072427228971,0.0950492780197112,0.242104056841623,0.452589961035984,0.0549851019940408,Bath,7350,68.8,0.4878867751547101,0.0206509282603713,0.2168347467338987,0.19264267705707083,0.03120559248223699,0.02892505157002062,0.02185422874169149,0.3759225303690122,0.17669035067614028,0.1901902360760944,0.0431010772404309,0.5485215998750098,0.01831888133739551,0.27064291852199046,0.01566283884071557,0.14685376142488868,0.3091343100540919,0.03041850075553511,0.09307316645862077,0.01208856185533145,0.01594288592514727,0.43597661126075815,0.1033659636905153,4.681854017475856,0.4359861591695502,0.05225351495773291,0.281809819981604,0.22995050589111296
E14001081,0.0923727983812187,0.0440486939872282,0.0639353357774611,0.106874381262171,0.65221222571556,0.0405565648763612,Battersea,920,0,0.7023095919322027,0.03471459187780812,0.07608707477072704,0.08609566910716811,0.0423951001403379,0.02607673980918397,0.03232123236257221,0.5516476104481022,0.16399952132809695,0.14774643443826763,0.06487092176978057,0.5295910965004913,0.00627175140724143,0.14899771351961874,0.0174654043580867,0.29767403421456184,0.16987977412107597,0.11676483089440769,0.04004493290424434,0.00537373246705932,0.00497905155139959,0.5879227639808124,0.07503491408100067,2.741476410225272,0.5879227639808124,0.20084704596514663,0.07216588742485883,0.1390643026291821
E14001082,0.137965361887866,0.0839406276722015,0.129108011180172,0.150217604941738,0.426033463938841,0.0727349303791814,Beaconsfield,16560,85.9,0.5892127833367368,0.02464519093322442,0.05362977333061058,0.24224014702879315,0.0457678170308352,0.02005054114764141,0.02445374719215846,0.4496190318175437,0.2498947072862558,0.19144129771674345,0.05747067757456638,0.5980305778699145,0.00647836227001813,0.29109095620627107,0.0118579942990412,0.09254210935475513,0.12977830781353153,0.10620354792682668,0.12999126860744936,0.04082458419404988,0.00715548267563941,0.4568647911919416,0.12918201759056158,6.130342653917413,0.4568647911919416,0.03234874459611985,0.4187874012394318,0.09199906297250676
E14001083,0.121226051878498,0.0765075680086426,0.117651791152843,0.140304099481675,0.486317821884589,0.0579926675937525,Beckenham and Penge,2290,1.6,0.6260831590318799,0.03351184866803043,0.06019720964442503,0.18503918909600753,0.04097041855333624,0.02685774702921369,0.02734042797710713,0.48008366469763486,0.22974463879375737,0.16914519502608777,0.06365642310432804,0.5910405972935138,0.00473168455436304,0.23025664955669625,0.011376574895007,0.16259449370041998,0.12969474044824292,0.10286507635996466,0.13104704206559564,0.00681560015145778,0.00443554930491696,0.5075278123365969,0.11761417933322516,4.378211716341212,0.5075186614258411,0.1847210702823555,0.21782481699181425,0.08993545129998919
E14001084,0.197585567662884,0.111441425148076,0.130080933218791,0.151263733779446,0.320183569200163,0.0894447709906407,Bedford,2960,0,0.5795220762778921,0.0338435105012095,0.0713268374290688,0.1819908213324893,0.05180521330228562,0.04207266068320033,0.03943888047385436,0.2943403904192429,0.211339565271451,0.3340718217680769,0.09160270829330049,0.5526313396324218,0.00297372752653165,0.2332875603612124,0.00802997371843256,0.20307739876140157,0.3564762336582785,0.05032872364543187,0.13439885135645735,0.02775258822640369,0.02499433235094083,0.26666288823396056,0.13938638252852717,7.205046096879014,0.2666679261680301,0.04445410062156392,0.44578791256541533,0.24309006064499064
E14001085,0.12555211894297,0.0560421075478865,0.0692712572575832,0.131227955939009,0.569352650713549,0.0485539095990016,Bermondsey and Old Southwark,830,0,0.6346558722028086,0.04218305732207583,0.13839993054500466,0.07167972565276844,0.03882968332863065,0.03702819438716819,0.03722353656154364,0.4522437462694666,0.14886320473167292,0.18400347278745455,0.08159965272125455,0.5005225830533782,0.00487122060470324,0.14258118701007838,0.01324188129899216,0.3387831280328481,0.22356783012520717,0.102906184873398,0.04379789625691265,0.00613728482580941,0.00630138335056367,0.5269860023958385,0.09030341817227062,2.9869623722082737,0.5269860023958385,0.2405192077323225,0.07092338239879223,0.16157140747304682
E14001086,0.181466470154753,0.0723732692083931,0.0891769770779196,0.142836365046736,0.461951673583369,0.0521952449288291,Bethnal Green and Stepney,680,0,0.5426945155534869,0.04642774028391901,0.16146924210689628,0.06106973857730199,0.0920991389341401,0.0453611046466527,0.05087851989760298,0.3467013148198425,0.1468894232633906,0.19377108947756275,0.1558100298646395,0.6023367361428864,0.00284794648069549,0.08512283248394578,0.00937218952649931,0.30032029536597293,0.2675043665530515,0.1004391989282868,0.04393685031625714,0.00856353122721337,0.00744433704702311,0.45951399840599616,0.11259771752217192,3.2816977836563734,0.4595295833403992,0.23866777459343044,0.09333717716088114,0.2084654649052892
E14001087,0.170830973486295,0.0998379937568326,0.137323340753131,0.17508528377435,0.316662934815537,0.100259473413854,Beverley and Holderness,70860,0,0.5233591928664568,0.01963831776931891,0.0519210252492657,0.31682098968691963,0.03379739999736575,0.03248027606917535,0.02198279836149783,0.3457713736285447,0.23584421058177363,0.29890810426353015,0.0695441434084533,0.5797776660521758,0.00293838333054019,0.3814647226411933,0.00965309200603318,0.02616613597005753,0.15876445601198222,0.11238244898961378,0.25771601149114837,0.04954943894713581,0.02543767034154246,0.24683870650919537,0.149311267709382,10.658838117219537,0.24683870650919537,0.01858717803913865,0.578191371817222,0.156382743634444
E14001088,0.184853270167127,0.110527701013291,0.148006316620608,0.167048295828398,0.297565469140676,0.0919989472298987,Bexhill and Battle,46630,0,0.47283853138570864,0.02100276352151598,0.04278194499276221,0.35895512567443083,0.04061060665877089,0.03884721673904461,0.02496381102776681,0.34101406745535656,0.292771512415944,0.2504507112684397,0.07495624481846534,0.5729067301109901,0.00398397432300492,0.3691853614194171,0.00854029425297675,0.04538363989361105,0.15611687602403057,0.12222829055161114,0.15401419989077006,0.03405243036592026,0.01982523211359912,0.3206171490988531,0.19314582195521576,7.505666302566902,0.3206171490988531,0.03208629164391043,0.5175314036045876,0.12976515565264882
E14001089,0.186400010210203,0.1138820466351,0.147869258356413,0.163529156509642,0.305119140300946,0.0832003879876967,Bexleyheath and Crayford,2200,15.8,0.5888734317767028,0.03131979630645923,0.06623868900999323,0.20535269868416017,0.04853675034778502,0.03098796472375021,0.02869066915114928,0.33369494467346494,0.25766722397355557,0.26684364351077816,0.07752096282209998,0.5553246911202782,0.00219940605900894,0.3227653730375115,0.0054427698326627,0.1142677599505387,0.18955782528706464,0.11252088223476918,0.16735393008945,0.01344921651969802,0.00678804796041362,0.3411575630696356,0.16917253483896888,5.8131383619869315,0.3411647775334123,0.17941126712908137,0.37683979022162073,0.10258416511588564
E14001090,0.141139647454173,0.0990306809496658,0.131676958352036,0.157347535454755,0.389122760193621,0.0816824175957491,Bicester and Woodstock,44880,21.7,0.6400339682154556,0.0202353512070848,0.04745844959359456,0.20792187310445223,0.03633385903190586,0.02086618949411622,0.02715030935339075,0.4045784857271106,0.2278567009183661,0.2754491744410341,0.04673112618131968,0.5541617240015817,0.00755239224990114,0.30276789244760777,0.01327599841834717,0.12224199288256228,0.1700585447449122,0.09205464176191804,0.2030480438620946,0.02815723445776415,0.01819533500604033,0.3632562029551157,0.125229997212155,7.899219403401171,0.3632562029551157,0.04176191803735712,0.4465198401635536,0.1484620388439736
E14001091,0.205679174792641,0.100589769496464,0.151037383397166,0.178375901689419,0.27958833619211,0.0847294344322,Birkenhead,3240,16.6,0.5175286073450974,0.03059282407951314,0.06317112714114523,0.2133273808125191,0.05151671796799736,0.08562231255433633,0.03824103009939143,0.2755938814351841,0.20301228882257571,0.3445922131629033,0.11659108531685423,0.6206726576422856,0.00622796041405983,0.31470632844196716,0.008029044856482,0.05036400864520532,0.3261317556338496,0.16275565600833167,0.11201223160273882,0.015533249130271,0.01141173081610494,0.23124819960557513,0.14090717720312879,5.888176117352479,0.2312379517404888,0.09199884779863066,0.5035563138419268,0.17320688661895373
E14001092,0.189994726826696,0.0814590641263727,0.105027856111149,0.171458376321159,0.392392874337987,0.0596671022766353,Birmingham Edgbaston,2960,12.5,0.4810853566270033,0.04359538711970103,0.1562349542609533,0.16697617901277026,0.05980466331934796,0.04908636540798312,0.0432170942522411,0.31683747162803494,0.1656349588463214,0.2363986519017814,0.1298117706398881,0.5929556404718391,0.00541802809621384,0.2091340385076886,0.00785475623488582,0.18463753668937255,0.26463811330984005,0.15817294659799402,0.11701454775458572,0.02606849191289419,0.02107617240444564,0.3016174211620132,0.11141230685822716,7.04735926628716,0.3016174211620132,0.1193864642631246,0.42671907472666487,0.15227703984819735
E14001093,0.265723518699803,0.117146135303839,0.136135409100957,0.16028252334186,0.241765876148672,0.0789465374048694,Birmingham Erdington,2520,1.6,0.5076523093764473,0.05036630036630037,0.0853964043619216,0.16680350301039956,0.06757610205886068,0.07124963159445918,0.0509557492316113,0.21078725487100136,0.18610330417574553,0.3740907990442206,0.14797738971168725,0.5824501733458208,0.00209493764479716,0.27055914296511724,0.00598084158985228,0.1389149044544125,0.27207651588065446,0.21338626884825151,0.13388273981392365,0.01700352903432788,0.01211100417067693,0.20277911453320505,0.14876082771896054,6.692282242540905,0.2027669172932331,0.12982456140350876,0.4979649122807018,0.1694436090225564
E14001094,0.249854631658988,0.0994654917922798,0.121718030147157,0.144361944804759,0.330567607460751,0.0540322941360648,Birmingham Hall Green and Moseley,1930,0,0.4637026434673704,0.04664087310462048,0.12042089725812943,0.1411414769423447,0.11184416513843538,0.05479268238135706,0.06145726170774254,0.25837545287829317,0.18149796484322583,0.2372523147112761,0.20779845238627723,0.7210281768191312,0.00282194466942324,0.10836779061341063,0.00485101666737712,0.16293107123065775,0.28024207572982124,0.1627286850464906,0.08597862128133188,0.01595288334454054,0.01460801817886706,0.29343566675168686,0.14705404966726182,5.52716395761356,0.29342886291968096,0.10712298274902617,0.4370246707475422,0.1624234835837507
E14001095,0.294951479890926,0.121990262858657,0.149600909683046,0.156843046555017,0.204479968205253,0.0721343328071008,Birmingham Hodge Hill and Solihull North,2470,6.3,0.46567160883629016,0.05092679480244201,0.10636888530707322,0.156600170013579,0.10379660193638844,0.06431812410991268,0.05231781499431448,0.1746042260051666,0.1889558631957784,0.35259764633150076,0.18133845576383828,0.6476879676192813,0.00154544339506929,0.2272783024653502,0.00385952001308311,0.11962876650721616,0.2845638198082775,0.22469056716008143,0.12164542771511588,0.01402457159852661,0.013521242764648011,0.16891258093298864,0.17264179002036195,6.5423025006291615,0.16891258093298864,0.11640623212610676,0.5505502299297628,0.16413095701114186
E14001096,0.24579156259623,0.0947497177267595,0.103962089848428,0.183315085366271,0.315803879973997,0.0563776644883156,Birmingham Ladywood,2570,0,0.4074127931842677,0.05985150462764956,0.23317023933758743,0.0692864352556755,0.10729988195644365,0.05195627256086086,0.07102287307751527,0.18937436915128392,0.12874446136212,0.2472499272920124,0.2094503276136383,0.6230352357058665,0.00379289227790837,0.08816499081408902,0.00501109552688936,0.27999578567524674,0.327312523791397,0.11016368481157214,0.10026646364674534,0.02466692044156833,0.02173582032736962,0.2739246288542063,0.14192995812714124,6.498715264560335,0.2739246288542063,0.17219261515036163,0.326284735439665,0.22759802055576703
E14001097,0.234053687603325,0.108802435804422,0.143151084099478,0.165499113928567,0.274099358936239,0.0743943196279689,Birmingham Northfield,2490,2.4,0.5184885643264073,0.04392297720001427,0.07626161110384282,0.2020361802590421,0.06100215273730658,0.0607523876354381,0.03753612673794884,0.2685212716611758,0.19539956469510816,0.33651684725079983,0.1272850533426896,0.5697016365458122,0.00371098823616729,0.3307696589601811,0.00799717964894051,0.08782053660889895,0.2238699303198142,0.18199481865284975,0.1881365016973379,0.0189610505628015,0.01364570305520814,0.23499195997855996,0.13840003573342863,7.632269519385384,0.23498671192799875,0.11403175737543828,0.5071800254594993,0.14380150523706367
E14001098,0.289037620769687,0.115722998866519,0.125362983753441,0.151281912883899,0.249052733847898,0.0695417498785556,Birmingham Perry Barr,2470,13.2,0.450523588470258,0.05939760336823923,0.13326136240958653,0.12487315124689626,0.1061319227032279,0.05488502644931448,0.0709273453524776,0.17408482938045836,0.17377176600131702,0.3110878412660715,0.21354161044120343,0.6963917906467204,0.00121449848597992,0.100688489344417,0.00238796661770377,0.19931725490517885,0.28626622122224493,0.1870184768527988,0.11240653621508602,0.0258857753232881,0.01695416013272425,0.20597259153201064,0.16549623872184724,6.887627553919229,0.20597727272727273,0.14686363636363636,0.47106818181818183,0.1760909090909091
E14001099,0.17837264177571,0.078376028812392,0.109107741636842,0.253293893172863,0.32472649678796,0.0561231978142323,Birmingham Selly Oak,2170,0,0.4467338045024499,0.03480705398875516,0.22269514756023212,0.16367105471131482,0.05078239664009754,0.04731636823447061,0.03399417436267979,0.2700228057895093,0.16235012531894236,0.24125589902228645,0.10697270079255763,0.5882805048568862,0.00817660730986841,0.2698002611328722,0.00967673232028595,0.12406589438008724,0.2379000140561308,0.18378391041559297,0.11010635805650563,0.01564915897483952,0.01839010448390573,0.31054678348873166,0.12362367052429368,6.350677036967623,0.3105395085154731,0.10792512943050578,0.42893621008738025,0.1525991519666409
E14001100,0.276601703816081,0.116618041778504,0.140856576029875,0.159190103862761,0.235663437974093,0.071070136538686,Birmingham Yardley,1980,5.7,0.4784283063565602,0.04930506120829492,0.1071407732433978,0.1531316007515375,0.09968374741804856,0.05612024600016337,0.05619026502199764,0.1948768817831719,0.1972225463881433,0.32530050180884584,0.179775936515346,0.6534229559609912,0.00204381876965633,0.18978442997718323,0.0041052566666373,0.15064353862553187,0.29714714362737055,0.21132703532666025,0.09205560374129726,0.01514334606999695,0.01352586792939356,0.19972338779624463,0.17107761550903677,5.932452706345671,0.19972338779624463,0.12044351719449588,0.5075833938910898,0.17224970111816967
E14001101,0.225549214291299,0.0977901128397571,0.146352904385896,0.179227581893519,0.257589972115811,0.0934902144737185,Bishop Auckland,133560,0,0.50363536861856,0.02582545018632892,0.04785917181351471,0.2834154223021395,0.04699919214030698,0.0616058165897897,0.03065957834936022,0.25786024209415354,0.21505726608206183,0.3655256883005199,0.11545728171785216,0.592371457983421,0.00189629950696212,0.37532643441512703,0.00992577341929891,0.02048003467519098,0.19290747665928923,0.09575415299295328,0.24012312701925767,0.06848304459538528,0.01478033020427891,0.22450329441094916,0.1634485741178865,10.267050802615175,0.224509005800346,0.03078253790576982,0.5858603846545233,0.15884807163936093
E14001102,0.266862722032702,0.111022232678508,0.136066345135866,0.149241265733443,0.254111281025762,0.0826961533937184,Blackburn,3960,24.5,0.4881778614280673,0.03463121985648747,0.09998823667803788,0.16193389013057288,0.09811786848606048,0.07008587225032349,0.04706505117045053,0.20671685684037172,0.19450652864368895,0.33294906481590403,0.16949770615221738,0.6692109242949915,0.00105862467751979,0.20417222667022508,0.00733030869139756,0.11822791566586605,0.42509763808815326,0.07917984005951274,0.14194718244374183,0.02926817928212758,0.00853170913148596,0.1792588804165892,0.13671657057838943,6.495141342756183,0.1792588804165892,0.03480100427747815,0.5461688673981774,0.23977124790775525
E14001103,0.255445946591506,0.106948359050303,0.131574547365404,0.148724501982516,0.270864185735442,0.0864424592748292,Blackley and Middleton South,2870,9.3,0.5105097214923805,0.04219414321884107,0.09396646443414704,0.16259016863325848,0.0708092485549133,0.07147804901351933,0.04845220465294033,0.2183301286261958,0.20879960826933872,0.3399816077677324,0.1430055773847201,0.5557190973695855,0.0020046413768816,0.24272414509269208,0.00738647137968088,0.19216564478116,0.283139731589038,0.2025036652757415,0.10828916206157664,0.01716476824179542,0.0133754370136461,0.2111198827111763,0.16440735310702606,6.234859591744671,0.2111198827111763,0.14683658509078606,0.4749746250140972,0.16706890718394046
E14001104,0.220873117309475,0.11026739844122,0.152883241861514,0.174798887301707,0.242287547302208,0.0988898077838759,Blackpool North and Fleetwood,3410,16.3,0.48310903942059497,0.02700298223191238,0.05266521314186903,0.3116933563892439,0.03568653985915845,0.06202541162318623,0.02781745733403503,0.2663082976217327,0.2535147733253139,0.3305139964413703,0.09843871388116182,0.5773829572246547,0.00375757830919501,0.3766419669922533,0.01560921185584371,0.02660828561805321,0.294464609800363,0.15300463803186126,0.11519459568461383,0.01860254083484573,0.0175438596491228,0.23096894535188547,0.17022081064730793,6.428211332930027,0.23096894535188547,0.04806916717080056,0.5517241379310345,0.1692377495462795
E14001105,0.251926642392834,0.119820403422164,0.149239395090133,0.165054616123484,0.221156208814529,0.0928027341568566,Blackpool South,2620,0.4,0.49663814863627226,0.04195054392744656,0.05744186565997274,0.216487591306096,0.05586704492148234,0.0873076149842518,0.0443071905644783,0.2110036410748989,0.2313757902026046,0.37031742131480777,0.1322514352089709,0.5673934498135829,0.00440456173696907,0.33872176328679,0.02424336574310987,0.06523685941954821,0.44213326356183497,0.09874847374847374,0.06708965637537066,0.01776992848421419,0.01310395953253096,0.1957744636316065,0.16538025466596895,5.035703383917669,0.19578300117744535,0.07073394095329466,0.4796781649295713,0.2538048929396886
E14001106,0.185236069645169,0.0959734735395915,0.143993236281011,0.186913789003672,0.291579698274723,0.0963037332558324,Blaydon and Consett,11310,40,0.5443604850854712,0.02739834605934106,0.04919548733123728,0.262886734127718,0.03828370630663954,0.05104494174218605,0.0268302993474068,0.30526969364704015,0.2044070438722803,0.34767560141088816,0.09499715972891924,0.6190783148326195,0.0012673717332401,0.34060615330827726,0.01037933747050083,0.02866882265536229,0.19137197079597612,0.12882589360032343,0.2454041713239316,0.02680206425836524,0.01250921543913053,0.2507550714642441,0.14433161311802897,8.559537682227877,0.25074910820451846,0.05284185493460167,0.5565755053507729,0.13983353151010702
E14001107,0.21718890960486,0.10857039754616,0.157129969326998,0.193011367053588,0.225885607746437,0.0982137487219583,Blyth and Ashington,8570,13.1,0.5152102002766584,0.03464244902868828,0.04656281951043483,0.25666686714380227,0.04913694593131653,0.06490647741625068,0.03287424069284898,0.2460816743850364,0.20436639201299092,0.3807060804715222,0.12419558549347448,0.6255736994504304,0.00144779088778143,0.3422006421494278,0.01186794571276616,0.01890992179959422,0.2207390786702079,0.14893763165125012,0.22540983606557377,0.02193424306255151,0.01953017675611319,0.20954299844308089,0.15390603535122263,8.726531733675245,0.20954299844308089,0.04746313764996794,0.5786473120249107,0.16434655188204048
E14001108,0.205094919504266,0.120005769508149,0.153446726358886,0.171820390773225,0.248288564169135,0.101343629686338,Bognor Regis and Littlehampton,4610,0,0.5118606457339399,0.02393209808055031,0.05026073449461888,0.3057472539664928,0.03797847553533785,0.04011982691667591,0.03010096527238433,0.2886608232552979,0.24904027515810495,0.3388106069011428,0.07501386885609675,0.5297826432154232,0.00389504852464528,0.3666669780214648,0.0083225137540982,0.09133281648436845,0.25794396469818215,0.14203069906889343,0.15387538796106665,0.032873762219454,0.01752422777273399,0.21637142917467225,0.17938052910499758,7.668855435677639,0.21637142917467225,0.03817325760614826,0.5496484597681734,0.19580685345100607
E14001109,0.239982126035603,0.114731528223956,0.151240308205116,0.177568174681771,0.222120238641579,0.0943576242119755,Bolsover,22830,4.9,0.5585077474909723,0.01996352701054335,0.04293426407893624,0.24624098742768807,0.04480622214707552,0.06143645608144829,0.02611079576333619,0.25166058790850465,0.20266418685539,0.4185285379580203,0.08569841308180962,0.5403039016013738,0.00240605407132303,0.4105566870332654,0.00600015973802963,0.04073319755600815,0.20286077558804833,0.17052341597796145,0.2364907819453274,0.03920322102140284,0.01508794236066963,0.1850392032210214,0.15079465988556898,9.48707353252808,0.18504704585911672,0.02682885479359159,0.6402051368992117,0.14791896244808003
E14001110,0.226319875776398,0.109472049689441,0.141426353149956,0.166304347826087,0.264596273291925,0.0918811002661934,Bolton North East,4110,44.3,0.5109472049689441,0.03585847382431233,0.07401286601597161,0.22213842058562555,0.06173469387755102,0.0573092280390417,0.03799911268855368,0.26233071949068887,0.21626867492596577,0.32209048258116035,0.1291689311343042,0.5858548617877615,0.00225598890439698,0.30699883250379656,0.00613593869328206,0.09875437811076292,0.2942958101968703,0.13600033653037186,0.15985192663637893,0.01135790005047955,0.00830809355544338,0.22848308934881373,0.16170284368164226,6.128533568904594,0.22848308934881373,0.05340316338549554,0.5486917381793707,0.16942200908632005
E14001111,0.264189521913204,0.113269959534973,0.141788168796968,0.156229258997581,0.235339456612499,0.0891836341447749,Bolton South and Walkden,3350,22.3,0.5103144101998651,0.03981244580518772,0.09135773393424898,0.16324280346418593,0.08383201481592498,0.06693929110509243,0.04450130067549485,0.2057507439998287,0.20107264435737685,0.35161753056287065,0.1544415184019526,0.5835741518735278,0.00189416935816799,0.2575098958206853,0.00520491836453855,0.1518168645830804,0.2895430401816486,0.14805579207720063,0.1628552892997608,0.01238697644244414,0.00904188460446823,0.20818635202530103,0.1699306653691765,6.372146535295787,0.20818213148985343,0.07172542420986477,0.5131672309282949,0.20692521337198697
E14001112,0.176646103487347,0.0953040412942213,0.13559108649125,0.172290066725419,0.330567795543246,0.0896009064585169,Bolton West,7750,63.3,0.5636787108145537,0.02402115069872844,0.05980108271433967,0.24208737252927107,0.0418481681984137,0.04252801208611356,0.02603550295857988,0.34558388416745356,0.22952470884482215,0.28255587031790996,0.08475920679886685,0.5903734608731047,0.00250330721481632,0.337061158033988,0.00721481632237712,0.06284725755571385,0.22942855275484195,0.15263284024313195,0.1643755038016601,0.01487985011219799,0.00947691771421102,0.2839807411603233,0.14522559421363368,6.433574431929588,0.2839807411603233,0.03954162218688046,0.5466111849415045,0.12986645171129169
E14001113,0.24307610224572,0.114480768298007,0.146929718193724,0.175983411747587,0.239668719988359,0.0798612795266043,Bootle,2580,5.9,0.5346073628558956,0.03560168792743852,0.0615996507736334,0.1948755881069021,0.05158364456516467,0.08238346995198137,0.03934859581898433,0.24049328224280933,0.2282461075811224,0.35031769898627346,0.12250812436338944,0.6279221163520151,0.00268292201771517,0.3095618551616658,0.00627330295318695,0.05355980351541694,0.27880637954299115,0.14477846351228793,0.1384741301125932,0.01617006215851527,0.00906939190833278,0.253124516114761,0.15957705665051872,6.0055411772513105,0.253124516114761,0.1131683146415378,0.439047050235583,0.19466011900811825
E14001114,0.291163329472116,0.124803491643224,0.146160847261294,0.144071653152408,0.180849743504882,0.112950934966076,Boston and Skegness,81640,0,0.5117438384924862,0.02867958092440712,0.04473104489652391,0.28019733371945105,0.04760624269565307,0.05472184012659144,0.03232011914488721,0.20852423750374913,0.2123405971723774,0.44172553237700257,0.09419892645492248,0.4580554097203694,0.00240986668273244,0.3840294692268631,0.00704025338026835,0.14846500098976667,0.30392040274309273,0.11271653387243824,0.2145915090973957,0.05819162008958655,0.02138581678360486,0.12460855432671344,0.1645855630871685,10.226493439568715,0.12460361503091805,0.0201165371809101,0.6068852069129539,0.248394640875218
